stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8342,8342,"Rosenthal Way & 86 Avenue",,  53.521098,-113.696199,1EDM,,0,
8349,8349,"Grantham Drive & Guardian Road",,  53.509745,-113.677267,1EDM,,0,
8351,8351,"186 Street & 114 Avenue",,  53.563549,-113.644172,1EDM,,0,
8352,8352,"Glastonbury Boulevard & Galland Crescent",,  53.498064,-113.667386,1EDM,,0,
8358,8358,"215 Street & Suder Greens Drive",,  53.520077,-113.688866,1EDM,,0,
8361,8361,"199 Street & 69 Avenue",,  53.502905,-113.664399,1EDM,,0,
8362,8362,"182 Street & 111 Avenue",,  53.559649,-113.636498,1EDM,,0,
8363,8363,"204 Street & Hemingway Road",,  53.487725,-113.672097,1EDM,,0,
8365,8365,"173 Street & 118 Avenue",,  53.570488,-113.621607,1EDM,,0,
8366,8366,"Westland Market & McLeod Avenue",,  53.543042,-113.915894,5SGT,,0,
8367,8367,"199 Street & 69 Avenue",,  53.504571,-113.664405,1EDM,,0,
8368,8368,"207 Street & Suder Greens Drive",,  53.521397,-113.677629,1EDM,,0,
8369,8369,"215 Street & 109 Avenue",,  53.556300,-113.689118,1EDM,,0,
8370,8370,"206 Street & Hemingway Road",,  53.488058,-113.676374,1EDM,,0,
8371,8371,"Century Road & Kings Link",,  53.563121,-113.885486,5SGT,,0,
8383,8383,"Stevens Way & Strom Close",,  53.520952,-113.685408,1EDM,,0,
8389,8389,"178 Street & 107 Avenue",,  53.553648,-113.627238,1EDM,,0,
8390,8390,"199 Street & Pipeline Compressor Station",,  53.498054,-113.664452,1EDM,,0,
8395,8395,"170 Street & 109 Avenue",,  53.555713,-113.615503,1EDM,,0,
8401,8401,"180 Street & 116 Avenue",,  53.565393,-113.631160,1EDM,,0,
8402,8402,"205 Street & 62 Avenue",,  53.495011,-113.673454,1EDM,,0,
8405,8405,"204 Street & 46 Avenue",,  53.483369,-113.675490,1EDM,,0,
8406,8406,"Suder Greens Drive & Webber Greens Drive",,  53.523924,-113.671876,1EDM,,0,
8407,8407,"178 Street & 118 Avenue",,  53.570495,-113.628422,1EDM,,0,
8410,8410,"181 Street & 118 Avenue",,  53.568981,-113.634208,1EDM,,0,
8413,8413,"170 Street & 114 Avenue",,  53.563110,-113.617353,1EDM,,0,
8417,8417,"175 Street & 102 Avenue",,  53.543272,-113.622310,1EDM,,0,
8418,8418,"178 Street & 116 Avenue",,  53.565035,-113.627430,1EDM,,0,
8425,8425,"Glastonbury Boulevard & 62 Avenue",,  53.494528,-113.668906,1EDM,,0,
8430,8430,"199 Street & Fieldstone Estates Driveway",,  53.501214,-113.664391,1EDM,,0,
8437,8437,"Glastonbury Boulevard & Geissinger Loop",,  53.495710,-113.668392,1EDM,,0,
8447,8447,"182 Street & 102 Avenue",,  53.543251,-113.635880,1EDM,,0,
8448,8448,"Hope Way & Hope Road",,  53.486404,-113.679348,1EDM,,0,
8449,8449,"Greystone Drive & Grove Drive",,  53.557161,-113.877488,5SGT,,0,
8450,8450,"204 Street & Hemingway Road",,  53.487448,-113.672850,1EDM,,0,
8451,8451,"205 Street & 58 Avenue",,  53.492715,-113.674435,1EDM,,0,
8453,8453,"Suder Greens Drive & 88 Avenue",,  53.522220,-113.675822,1EDM,,0,
8454,8454,"215 Street & 115 Avenue",,  53.565454,-113.689178,1EDM,,0,
8455,8455,"186 Street & 116 Avenue",,  53.565443,-113.644345,1EDM,,0,
8457,8457,"Glastonbury Boulevard & 62 Avenue",,  53.494226,-113.669758,1EDM,,0,
8459,8459,"180 Street & 107 Avenue",,  53.553202,-113.629914,1EDM,,0,
8460,8460,"199 Street & 62 Avenue",,  53.493628,-113.665114,1EDM,,0,
8461,8461,"Lewis Estates Boulevard & Suder Greens Drive",,  53.519628,-113.681113,1EDM,,0,
8466,8466,"178 Street & 110 Avenue",,  53.558419,-113.627196,1EDM,,0,
8468,8468,"Grove Drive & Calahoo Road",,  53.558010,-113.910781,5SGT,,0,
8469,8469,"180 Street & 102 Avenue",,  53.543351,-113.633292,1EDM,,0,
8472,8472,"213 Street & 87 Avenue",,  53.520830,-113.685246,1EDM,,0,
8475,8475,"178 Street & 107 Avenue",,  53.553328,-113.627921,1EDM,,0,
8479,8479,"Breckenridge Drive & Breckenridge Close",,  53.518539,-113.687739,1EDM,,0,
8483,8483,"170 Street & 114 Avenue",,  53.562652,-113.615532,1EDM,,0,
8484,8484,"182 Street & 114 Avenue",,  53.563130,-113.635483,1EDM,,0,
8489,8489,"Grantham Court & Guardian Road",,  53.508130,-113.671664,1EDM,,0,
8492,8492,"199 Street & Walkways",,  53.497693,-113.664649,1EDM,,0,
8497,8497,"170 Street & 111 Avenue",,  53.559040,-113.615532,1EDM,,0,
8499,8499,"182 Street & 107 Avenue",,  53.553173,-113.634841,1EDM,,0,
8500,8500,"181 Street & 118 Avenue",,  53.569328,-113.635132,1EDM,,0,
8502,8502,"Breckenridge Drive & Brennan Crescent",,  53.516944,-113.687228,1EDM,,0,
8503,8503,"178 Street & 116 Avenue",,  53.567413,-113.627168,1EDM,,0,
8506,8506,"178 Street & Stony Plain Road",,  53.542176,-113.627215,1EDM,,0,
8510,8510,"184 Street & 118 Avenue",,  53.568656,-113.637496,1EDM,,0,
8512,8512,"178 Street & 118 Avenue",,  53.570002,-113.627408,1EDM,,0,
8514,8514,"178 Street & 114 Avenue",,  53.562882,-113.627464,1EDM,,0,
8519,8519,"Breckenridge Drive & Brennan Crescent",,  53.516572,-113.686870,1EDM,,0,
8520,8520,"199 Street & 62 Avenue",,  53.494231,-113.665519,1EDM,,0,
8533,8533,"Windsor Street & Woodhaven Drive",,  53.553317,-113.909430,5SGT,,0,
8534,8534,"173 Street & 118 Avenue",,  53.570338,-113.621779,1EDM,,0,
8535,8535,"Queen Street & McLeod Avenue",,  53.542225,-113.905939,5SGT,,0,
8536,8536,"West Henday Promenade Access & Webber Greens Drive",,  53.523806,-113.669042,1EDM,,0,
8538,8538,"184 Street & 104 Avenue",,  53.546160,-113.639992,1EDM,,0,
8540,8540,"206 Street & Webber Greens Drive",,  53.524688,-113.673581,1EDM,,0,
8541,8541,"Grove Seniors Village & Grove Drive",,  53.559371,-113.922076,5SGT,,0,
8542,8542,"205 Street & 56 Avenue",,  53.491311,-113.675309,1EDM,,0,
8544,8544,"182 Street & 114 Avenue",,  53.562823,-113.636100,1EDM,,0,
8547,8547,"199 Street & Hammond Gate",,  53.482423,-113.665859,1EDM,,0,
8549,8549,"204 Street & 48 Avenue",,  53.484936,-113.674514,1EDM,,0,
8567,8567,"170 Street & 114 Avenue",,  53.562951,-113.617424,1EDM,,0,
8580,8580,"199 Street & 45 Avenue",,  53.483578,-113.664661,1EDM,,0,
8581,8581,"Suder Greens Drive & Webber Greens Drive",,  53.525650,-113.675197,1EDM,,0,
8582,8582,"King Street & Wellington Crescent",,  53.552750,-113.897224,5SGT,,0,
8583,8583,"215 Street & Hope Road",,  53.486824,-113.688099,1EDM,,0,
8584,8584,"Jennifer Heil Way & TransAlta Tri Leisure Centre",,  53.549311,-113.934884,5SGT,,0,
8585,8585,"Goodwin Gate & 62 Avenue",,  53.495746,-113.675800,1EDM,,0,
8589,8589,"208 Street & 96 Avenue",,  53.532640,-113.676803,1EDM,,0,
8590,8590,"181 Street & 118 Avenue",,  53.569481,-113.633916,1EDM,,0,
8592,8592,"184 Street & 116 Avenue",,  53.565880,-113.638929,1EDM,,0,
8593,8593,"Lakeland Drive & Lancaster Close",,  53.547936,-113.880337,5SGT,,0,
8595,8595,"Hemingway Road & 62 Avenue",,  53.497140,-113.683521,1EDM,,0,
8598,8598,"207 Street & 56 Avenue",,  53.491704,-113.678443,1EDM,,0,
8599,8599,"222 Street & Rosenthal Boulevard",,  53.516431,-113.698774,1EDM,,0,
8601,8601,"Lewis Farms Transit Centre Bay A",,  53.523213,-113.667136,1EDM,,0,
8603,8603,"Lewis Farms Transit Centre Bay C",,  53.523188,-113.666496,1EDM,,0,
8604,8604,"Lewis Farms Transit Centre Bay D",,  53.523178,-113.666166,1EDM,,0,
8605,8605,"Lewis Farms Transit Centre Bay E",,  53.523144,-113.665885,1EDM,,0,
8607,8607,"Lewis Farms Transit Centre Bay G",,  53.523076,-113.666326,1EDM,,0,
8608,8608,"Lewis Farms Transit Centre Bay H",,  53.523089,-113.666635,1EDM,,0,
8609,8609,"Lewis Farms Transit Centre Bay I",,  53.523098,-113.666959,1EDM,,0,
8610,8610,"Lewis Farms Transit Centre Bay J",,  53.523149,-113.667362,1EDM,,0,
8621,8621,"175 Street & 107 Avenue",,  53.553354,-113.622828,1EDM,,0,
8625,8625,"Bevington Place & Breckenridge Drive",,  53.513733,-113.685487,1EDM,,0,
8629,8629,"172 Street & 107 Avenue",,  53.553348,-113.618726,1EDM,,0,
8632,8632,"172 Street & 103 Avenue",,  53.544979,-113.617964,1EDM,,0,
8641,8641,"1231 Potter Greens Drive",,  53.514899,-113.667372,1EDM,,0,
8662,8662,"178 Street & 103 Avenue",,  53.545556,-113.627318,1EDM,,0,
8670,8670,"The Fairways & Potter Greens Drive nearside",,  53.519077,-113.667398,1EDM,,0,
8674,8674,"Brookwood Crescent & Brookwood Drive",,  53.551008,-113.889064,5SGT,,0,
8675,8675,"213 Street & Hope Road",,  53.486531,-113.685390,1EDM,,0,
8677,8677,"Millgrove Drive & Miller Avenue",,  53.555192,-113.917801,5SGT,,0,
8679,8679,"Westgrove Drive & McLeod Avenue",,  53.543036,-113.921622,5SGT,,0,
8683,8683,"Picard Drive & Potter Greens Drive",,  53.514672,-113.676015,1EDM,,0,
8684,8684,"172 Street & 103 Avenue",,  53.545230,-113.617405,1EDM,,0,
8686,8686,"170 Street & 114 Avenue",,  53.563513,-113.615086,1EDM,,0,
8691,8691,"172 Street & 103 Avenue",,  53.545634,-113.617767,1EDM,,0,
8693,8693,"178 Street & 105 Avenue",,  53.549029,-113.627296,1EDM,,0,
8694,8694,"215 Street & 103 Avenue",,  53.544895,-113.688336,1EDM,,0,
8702,8702,"Bevington Place & Breckenridge Drive",,  53.513856,-113.685508,1EDM,,0,
8704,8704,"Lewis Estates Boulevard & Suder Greens Drive",,  53.517569,-113.680477,1EDM,,0,
8705,8705,"178 Street & 118 Avenue",,  53.570385,-113.627767,1EDM,,0,
8708,8708,"174 Street & 114 Avenue",,  53.563289,-113.621927,1EDM,,0,
8711,8711,"186 Street & 111 Avenue",,  53.559287,-113.643285,1EDM,,0,
8715,8715,"Lewis Estates Boulevard & Suder Greens Drive",,  53.519548,-113.680956,1EDM,,0,
8720,8720,"Westview Crescent & Woodhaven Drive",,  53.552808,-113.901901,5SGT,,0,
8721,8721,"199 Street & 48 Avenue",,  53.485118,-113.664327,1EDM,,0,
8722,8722,"Hope Road & Hemingway Road",,  53.487419,-113.678586,1EDM,,0,
8726,8726,"Jennifer Heil Way & McLeod Avenue",,  53.544634,-113.933316,5SGT,,0,
8727,8727,"220 Street & 115 Avenue",,  53.565017,-113.697207,1EDM,,0,
8730,8730,"Century Road & Grove Drive",,  53.557825,-113.887151,5SGT,,0,
8731,8731,"172 Street & 107 Avenue",,  53.553194,-113.617232,1EDM,,0,
8736,8736,"1204 Potter Greens Drive",,  53.514309,-113.668913,1EDM,,0,
8737,8737,"King Street & McLeod Avenue",,  53.543128,-113.900158,5SGT,,0,
8738,8738,"174 Street & 102 Avenue",,  53.543373,-113.621007,1EDM,,0,
8740,8740,"All Weather Windows",,  53.570908,-113.644089,1EDM,,0,
8742,8742,"178 Street & 102 Avenue",,  53.543641,-113.627300,1EDM,,0,
8743,8743,"Aspenglen Drive & Grove Drive",,  53.559043,-113.917659,5SGT,,0,
8744,8744,"186 Street & 116 Avenue",,  53.565743,-113.643684,1EDM,,0,
8745,8745,"206 Street & Hemingway Road",,  53.487833,-113.675563,1EDM,,0,
8747,8747,"King Street & Brookside Avenue",,  53.555679,-113.897216,5SGT,,0,
8748,8748,"215 Street & 111 Avenue",,  53.557998,-113.688946,1EDM,,0,
8749,8749,"Suder Greens Drive & Potter Greens Drive N Ent",,  53.522730,-113.674736,1EDM,,0,
8751,8751,"178 Street & 106A Avenue",,  53.551180,-113.627249,1EDM,,0,
8752,8752,"178 Street & 102 Avenue",,  53.542861,-113.627571,1EDM,,0,
8753,8753,"King Street & Brookwood Drive",,  53.551518,-113.896214,5SGT,,0,
8755,8755,"Greystone Drive & Goebel Drive",,  53.553614,-113.879717,5SGT,,0,
8758,8758,"213 Street & 91 Avenue",,  53.524654,-113.686289,1EDM,,0,
8759,8759,"Goodwin Gate & 62 Avenue",,  53.495325,-113.674956,1EDM,,0,
8760,8760,"172 Street & 107 Avenue",,  53.552915,-113.617988,1EDM,,0,
8761,8761,"Century Road & Grove Drive",,  53.557822,-113.883879,5SGT,,0,
8765,8765,"178 Street & 105 Avenue",,  53.548274,-113.627513,1EDM,,0,
8771,8771,"180 Street & Stony Plain Road",,  53.541154,-113.631737,1EDM,,0,
8776,8776,"King Street & Grove Drive",,  53.557431,-113.896337,5SGT,,0,
8785,8785,"Century Road & McLeod Avenue",,  53.544597,-113.884223,5SGT,,0,
8786,8786,"184 Street & Stony Plain Road",,  53.541100,-113.638617,1EDM,,0,
8793,8793,"173 Street & 107 Avenue",,  53.553200,-113.620403,1EDM,,0,
8795,8795,"Potter Greens Drive & Pardee Bay",,  53.517350,-113.666730,1EDM,,0,
8801,8801,"Breckenridge Lane & Breckenridge Drive",,  53.513829,-113.684044,1EDM,,0,
8802,8802,"199 Street & Commercial Drive",,  53.495984,-113.664684,1EDM,,0,
8804,8804,"Bevington Close & Breckenrigde Drive",,  53.513734,-113.682970,1EDM,,0,
8809,8809,"Deer Park Drive & Grove Drive",,  53.559454,-113.929699,5SGT,,0,
8812,8812,"184 Street & 111 Avenue",,  53.559614,-113.641008,1EDM,,0,
8813,8813,"King Street & 5 Avenue",,  53.546417,-113.900347,5SGT,,0,
8815,8815,"Lewis Estates Boulevard & Breckenridge Drive",,  53.514081,-113.678274,1EDM,,0,
88169,88169,"222 Street & Secord Boulevard",,  53.535549,-113.697949,1EDM,,0,
8817,8817,"175 Street & Stony Plain Road",,  53.541898,-113.622709,1EDM,,0,
88170,88170,"224 Street & Secord Boulevard",,  53.536670,-113.701390,1EDM,,0,
8819,8819,"170 Street & Stony Plain Road",,  53.541374,-113.617345,1EDM,,0,
8821,8821,"184 Street & 116 Avenue",,  53.565848,-113.640759,1EDM,,0,
8822,8822,"220 Street & 115 Avenue",,  53.564882,-113.696246,1EDM,,0,
8834,8834,"199 Street & 56 Avenue",,  53.492127,-113.665204,1EDM,,0,
8835,8835,"178 Street & 104 Avenue",,  53.547396,-113.627265,1EDM,,0,
8836,8836,"172 Street & 106 Avenue",,  53.550992,-113.617755,1EDM,,0,
8837,8837,"Hemingway Road & 60 Avenue",,  53.495434,-113.683293,1EDM,,0,
8838,8838,"178 Street & 103 Avenue",,  53.545181,-113.627553,1EDM,,0,
8840,8840,"213 Street & Hope Road",,  53.486924,-113.686529,1EDM,,0,
8841,8841,"217 Street & Rosenthal Boulevard",,  53.517639,-113.692319,1EDM,,0,
8842,8842,"182 Street & 111 Avenue",,  53.559971,-113.635908,1EDM,,0,
8844,8844,"211 Street & 96 Avenue",,  53.532414,-113.683298,1EDM,,0,
8845,8845,"Beringer Crescent & Breckenridge Drive",,  53.513949,-113.680073,1EDM,,0,
8846,8846,"Westview Village",,  53.551807,-113.690597,1EDM,,0,
8847,8847,"172 Street & 106 Avenue",,  53.550009,-113.618022,1EDM,,0,
8849,8849,"218 Street & Stony Plain Road",,  53.542025,-113.694352,1EDM,,0,
8850,8850,"Hemingway Road & Hodgins Road",,  53.495159,-113.683057,1EDM,,0,
8851,8851,"170 Street & 109 Avenue",,  53.556533,-113.615108,1EDM,,0,
8852,8852,"215 Street & Rosenthal Link",,  53.523124,-113.688704,1EDM,,0,
8853,8853,"Grove Drive & Spruce Village Way",,  53.557836,-113.878682,5SGT,,0,
8855,8855,"King Street & McLeod Avenue",,  53.542671,-113.898100,5SGT,,0,
8856,8856,"218 Street & Rosenthal Link",,  53.522940,-113.692283,1EDM,,0,
8861,8861,"170 Street & 107 Avenue",,  53.553355,-113.616264,1EDM,,0,
8864,8864,"170 Street & 117 Avenue",,  53.567869,-113.615097,1EDM,,0,
8869,8869,"Lewis Estates Boulevard & Potter Greens Drive",,  53.514667,-113.677182,1EDM,,0,
88700,88700,"Secord Boulevard & 97 Avenue",,  53.536038,-113.705215,1EDM,,0,
88701,88701,"Secord Boulevard & 96 Avenue",,  53.534558,-113.706833,1EDM,,0,
88702,88702,"Secord Boulevard & Secord Road",,  53.532665,-113.707285,1EDM,,0,
88703,88703,"Secord Boulevard & 94 Avenue",,  53.530174,-113.706284,1EDM,,0,
88705,88705,"223 Street & 92 Avenue",,  53.526627,-113.702409,1EDM,,0,
88706,88706,"Secord Drive & 92 Avenue",,  53.526629,-113.697517,1EDM,,0,
88707,88707,"218 Street & 92 Avenue",,  53.527183,-113.694340,1EDM,,0,
88708,88708,"Winterburn Road & 92 Avenue",,  53.527956,-113.690291,1EDM,,0,
88714,88714,"Getty Wynd & Glastonbury Boulevard",,  53.502280,-113.677851,1EDM,,0,
8882,8882,"178 Street & 107 Avenue",,  53.553199,-113.626750,1EDM,,0,
8883,8883,"Phillips Row & Potter Greens Drive",,  53.513676,-113.672498,1EDM,,0,
8890,8890,"178 Street & 106A Avenue",,  53.550685,-113.627485,1EDM,,0,
8894,8894,"213 Street & 100 Avenue",,  53.539515,-113.686517,1EDM,,0,
8904,8904,"178 Street & Stony Plain Road",,  53.541494,-113.628473,1EDM,,0,
8910,8910,"Century Road & Vanderbilt Common",,  53.562083,-113.885151,5SGT,,0,
8917,8917,"176 Street & 107 Avenue",,  53.553348,-113.624928,1EDM,,0,
8920,8920,"Bainbridge Crescent & Breckenridge Drive",,  53.514145,-113.679725,1EDM,,0,
8921,8921,"Rosenthal Way & 83 Avenue",,  53.518277,-113.695794,1EDM,,0,
8924,8924,"217 Street & Rosenthal Link",,  53.522667,-113.689744,1EDM,,0,
8925,8925,"Belmont Crescent & McLeod Avenue",,  53.544332,-113.889338,5SGT,,0,
8926,8926,"Granville Link & Glastonbury Boulevard",,  53.502519,-113.680756,1EDM,,0,
8927,8927,"215 Street & 107 Avenue",,  53.552134,-113.688945,1EDM,,0,
8928,8928,"Glastonbury Boulevard & 69 Avenue",,  53.502118,-113.668527,1EDM,,0,
8929,8929,"222 Street & Rosenthal Boulevard",,  53.516584,-113.699723,1EDM,,0,
8930,8930,"215 Street & Rosenthal Link",,  53.522400,-113.688884,1EDM,,0,
8933,8933,"Hope Way & Hope Road",,  53.486221,-113.680240,1EDM,,0,
8934,8934,"Lewis Greens Drive & 96 Avenue",,  53.532405,-113.674197,1EDM,,0,
8935,8935,"170 Street & 111 Avenue nearside",,  53.559403,-113.615076,1EDM,,0,
8936,8936,"170 Street & 107 Avenue",,  53.553741,-113.615097,1EDM,,0,
8937,8937,"Hemingway Road & 57 Avenue",,  53.492847,-113.682438,1EDM,,0,
8938,8938,"Westview Crescent W & Westview Boulevard",,  53.552591,-113.699450,1EDM,,0,
8941,8941,"178 Street & Stony Plain Road",,  53.541186,-113.626573,1EDM,,0,
8943,8943,"Lakeside Drive & Lakeview Drive",,  53.550103,-113.694078,1EDM,,0,
8944,8944,"176 Street & 107 Avenue",,  53.553192,-113.623785,1EDM,,0,
8945,8945,"215 Street & 103 Avenue",,  53.544712,-113.688577,1EDM,,0,
8947,8947,"Breckenridge Drive & Breckenridge Close",,  53.518423,-113.687559,1EDM,,0,
8950,8950,"199 Street & Fieldstone Estates Driveway",,  53.500732,-113.664607,1EDM,,0,
8952,8952,"178 Street & 107 Avenue",,  53.552877,-113.627459,1EDM,,0,
8953,8953,"175 Street & Stony Plain Road",,  53.542054,-113.622889,1EDM,,0,
8954,8954,"172 Street & 105 Avenue",,  53.548106,-113.617966,1EDM,,0,
8955,8955,"Westview Crescent E & Westview Boulevard",,  53.552566,-113.693454,1EDM,,0,
8957,8957,"172 Street & 105 Avenue",,  53.549044,-113.617751,1EDM,,0,
8960,8960,"Potter Greens Drive & Pawson Cove",,  53.516688,-113.666863,1EDM,,0,
8962,8962,"1165 Potter Greens Drive",,  53.513652,-113.671632,1EDM,,0,
8963,8963,"218 Street & 103 Avenue",,  53.543888,-113.691999,1EDM,,0,
8965,8965,"1093 Potter Greens Drive",,  53.514100,-113.675153,1EDM,,0,
8967,8967,"Lakewood Drive & Lakeview Drive",,  53.550135,-113.699882,1EDM,,0,
8971,8971,"184 Street & 111 Avenue",,  53.559533,-113.639038,1EDM,,0,
8975,8975,"Westview Village & Lakeview Drive",,  53.550427,-113.690116,1EDM,,0,
8985,8985,"Hemingway Road & 57 Avenue",,  53.492038,-113.682372,1EDM,,0,
8989,8989,"Lakeview Drive & Westview Boulevard",,  53.552215,-113.702095,1EDM,,0,
8991,8991,"199 Street & Commercial Drive",,  53.495602,-113.665374,1EDM,,0,
8996,8996,"Lewis Estates Boulevard & Suder Greens Drive",,  53.518164,-113.680508,1EDM,,0,
8997,8997,"208 Street & 57 Avenue",,  53.492682,-113.680878,1EDM,,0,
8999,8999,"Breckenridge Drive & Breckenridge Court",,  53.515357,-113.686580,1EDM,,0,
9019,9019,"Austin Link & Armitage Crescent SW",,  53.429908,-113.608562,1EDM,,0,
9022,9022,"James Mowatt Trail & Ellerslie Road SW",,  53.424653,-113.514468,1EDM,,0,
9023,9023,"170 Street & Windermere Boulevard",,  53.436189,-113.611364,1EDM,,0,
9027,9027,"66 Street & 6 Avenue SW",,  53.428598,-113.442520,1EDM,,0,
9028,9028,"62 Street & 2 Avenue SW",,  53.429507,-113.435853,1EDM,,0,
9029,9029,"62 Street & 5 Avenue SW",,  53.428001,-113.436636,1EDM,,0,
9030,9030,"Rutherford Point & Rutherford Road SW",,  53.422042,-113.534420,1EDM,,0,
9031,9031,"Parsons Road & Ellerslie Road SW",,  53.424937,-113.479060,1EDM,,0,
9032,9032,"70 Street & Ellerslie Road SW",,  53.424376,-113.446762,1EDM,,0,
9033,9033,"85 Street & Edwards Drive SW",,  53.429985,-113.462750,1EDM,,0,
9034,9034,"Barnes Way & Blackmud Creek Drive SW",,  53.420966,-113.514239,1EDM,,0,
9035,9035,"Edwards Drive & 5 Avenue SW",,  53.429007,-113.459574,1EDM,,0,
9036,9036,"62 Street & 7 Avenue SW",,  53.426034,-113.436355,1EDM,,0,
9037,9037,"Stanton Drive & 13 Avenue SW",,  53.421694,-113.454361,1EDM,,0,
9038,9038,"115 Street & Ellerslie Road SW",,  53.424941,-113.524281,1EDM,,0,
9040,9040,"66 Street & 2 Avenue SW",,  53.431212,-113.442463,1EDM,,0,
9041,9041,"Edwards Drive & Ellerslie Road SW",,  53.425043,-113.456207,1EDM,,0,
9042,9042,"MacEwan Road & McMullen Way SW",,  53.429074,-113.523758,1EDM,,0,
9043,9043,"James Mowatt Trail & Rutherford Road SW",,  53.421116,-113.517339,1EDM,,0,
9044,9044,"MacEwan Road & Ellerslie Road SW",,  53.424932,-113.535413,1EDM,,0,
9045,9045,"Stanton Drive & 12 Avenue SW",,  53.422462,-113.455118,1EDM,,0,
9046,9046,"66 Street & 2 Avenue SW",,  53.430500,-113.442715,1EDM,,0,
9047,9047,"Rutherford Road & Rutherford Way SW",,  53.417360,-113.535987,1EDM,,0,
9048,9048,"McMullen Way & MacEwan Road SW",,  53.428980,-113.521505,1EDM,,0,
9049,9049,"66 Street & 6 Avenue SW",,  53.427071,-113.442769,1EDM,,0,
9050,9050,"Parsons Road & Ellerslie Road SW",,  53.425151,-113.480592,1EDM,,0,
9051,9051,"101 Street & Elerslie Road",,  53.424697,-113.488511,1EDM,,0,
9052,9052,"100 Street & Ellerslie Road",,  53.424947,-113.489981,1EDM,,0,
9054,9054,"90 Street & 25 Avenue SW",,  53.410478,-113.475011,1EDM,,0,
9055,9055,"91 Street & 25 Avenue SW",,  53.410869,-113.482939,1EDM,,0,
9056,9056,"91 Street & 22 Avenue",,  53.414070,-113.481766,1EDM,,0,
9058,9058,"66 Street & Ellerslie Road SW",,  53.425473,-113.442487,1EDM,,0,
9059,9059,"Blackburn Drive W & Blackburn Place SW",,  53.429227,-113.497608,1EDM,,0,
9061,9061,"Parsons Road & Ellwood Drive SW",,  53.429309,-113.479071,1EDM,,0,
9062,9062,"Windermere Road & Windermere Crescent",,  53.449372,-113.614412,1EDM,,0,
9063,9063,"70 Street & Stanton Drive SW",,  53.420509,-113.449717,1EDM,,0,
9064,9064,"James Mowatt Trail & Ellerslie Road SW",,  53.424682,-113.519834,1EDM,,0,
9066,9066,"MacEwan Road & Marion Place SW",,  53.427640,-113.535468,1EDM,,0,
9067,9067,"62 Street & 5 Avenue SW",,  53.428530,-113.436478,1EDM,,0,
9068,9068,"Ambleside Link Cul De Sac & Ambleside Link SW",,  53.433145,-113.609517,1EDM,,0,
9069,9069,"70 Street & 13 Avenue SW",,  53.421508,-113.448092,1EDM,,0,
9071,9071,"Glenridding Gate & Ellerslie Road SW",,  53.424550,-113.596993,1EDM,,0,
9072,9072,"Glenridding Gate & 10 Avenue SW",,  53.424612,-113.596669,1EDM,,0,
9077,9077,"177A Street & 10 Avenue SW",,  53.424164,-113.625902,1EDM,,0,
9082,9082,"Blackmud Creek Crescent & Blackmore Way SW",,  53.419841,-113.507647,1EDM,,0,
9088,9088,"70 Street & Ellerslie Road SW",,  53.423991,-113.446549,1EDM,,0,
9090,9090,"Blackmud Creek Drive & Barnes Link SW",,  53.421593,-113.508455,1EDM,,0,
9092,9092,"170 Street & Anderson Way SW",,  53.428677,-113.612627,1EDM,,0,
9093,9093,"Anderson Crescent W Ent & Anderson Way SW",,  53.428268,-113.611064,1EDM,,0,
9094,9094,"Anderson Crescent E Ent & Anderson Way SW",,  53.427238,-113.607488,1EDM,,0,
9095,9095,"Austin Link & Anderson Way SW",,  53.428077,-113.608766,1EDM,,0,
9096,9096,"Austin Link & Austin Way SW",,  53.429784,-113.608399,1EDM,,0,
9097,9097,"Armitage Crescent & Ambleside Link SW",,  53.433018,-113.610020,1EDM,,0,
9098,9098,"Ambleside Drive & Ambleside Link SW",,  53.433610,-113.608448,1EDM,,0,
9099,9099,"Armitage Crescent & Adams Way SW",,  53.432319,-113.610612,1EDM,,0,
9101,9101,"MacEwan Road & McAllister Loop W SW",,  53.429058,-113.526413,1EDM,,0,
9103,9103,"175 Street & 10 Avenue SW",,  53.423701,-113.622445,1EDM,,0,
9105,9105,"91 Street & Ellerslie Road SW",,  53.424502,-113.474078,1EDM,,0,
9108,9108,"91 Street & Savaryn Drive",,  53.415294,-113.480420,1EDM,,0,
9110,9110,"Winspear Crescent & Winspear Common",,  53.414663,-113.438972,1EDM,,0,
9111,9111,"Watt Promenade & Watt Boulevard",,  53.419754,-113.429849,1EDM,,0,
9112,9112,"Parsons Road & Ellerslie Road SW",,  53.424220,-113.480014,1EDM,,0,
9113,9113,"Watt Promenade & 18 Avenue SW",,  53.417435,-113.430560,1EDM,,0,
9114,9114,"MacEwan Road & Miles Place SW",,  53.425283,-113.534865,1EDM,,0,
9115,9115,"Summerside Link E & Savaryn Drive",,  53.414279,-113.476731,1EDM,,0,
9116,9116,"90 Street & Savaryn Drive SW",,  53.413222,-113.472486,1EDM,,0,
9117,9117,"89 Street & Savaryn Drive",,  53.412887,-113.468837,1EDM,,0,
9118,9118,"88 Street & Savaryn Drive SW",,  53.413292,-113.467217,1EDM,,0,
9119,9119,"88 Street & 20 Avenue SW",,  53.415216,-113.467214,1EDM,,0,
9120,9120,"Suzanna Crescent E & Savaryn Drive",,  53.412970,-113.469272,1EDM,,0,
9121,9121,"Edwards Drive & Ellerslie Road SW",,  53.425382,-113.455164,1EDM,,0,
