"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
240000032302,240000032312,2,120,,,,
240000032202,240000032201,2,120,,,,
240000032202,240000032202,2,120,,,,
240000032202,240000032211,2,120,,,,
240000032202,240000032212,2,120,,,,
240000032102,240000032101,2,120,,,,
240000032102,240000032102,2,120,,,,
240000032102,240000032111,2,120,,,,
240000032102,240000032112,2,120,,,,
240000012602,240000012601,2,120,,,,
240000012602,240000012601,2,60,340_900,343_900,,
240000012602,240000012601,2,60,343_900,340_900,,
240000012602,240000012602,2,120,,,,
240000012602,240000012602,2,60,340_900,343_900,,
240000012602,240000012602,2,60,343_900,340_900,,
240000012602,240000012612,2,120,,,,
240000012602,240000012611,2,120,,,,
240000012502,240000012501,1,,,,,
240000012502,240000012502,1,,,,,
240000012502,240000012511,2,60,,,,
240000012502,240000012512,2,60,,,,
240000012402,240000012401,2,120,,,,
240000012402,240000012402,2,120,,,,
240000012402,240000012404,2,120,,,,
240000012202,240000012201,2,120,,,,
240000012202,240000012202,2,120,,,,
240000012202,240000012211,2,120,,,,
240000012202,240000012212,2,120,,,,
240000012102,240000012101,2,120,,,,
240000012102,240000012102,2,120,,,,
240000012102,240000012111,2,120,,,,
240000012102,240000012112,2,120,,,,
240000010102,240000010101,2,120,,,,
240000010102,240000010102,2,120,,,,
240000010102,240000010112,2,120,,,,
240000010102,240000010111,2,120,,,,
240000010102,250000054001,2,180,,,,
240000010102,250000054002,2,180,,,,
240000010902,240000010902,2,120,,,,
240000010902,240000010901,2,120,,,,
240000010902,240000010911,2,120,,,,
240000010902,240000010912,2,120,,,,
240000010802,240000010802,2,120,,,,
240000010802,240000010801,2,120,,,,
240000010802,240000010811,2,120,,,,
240000010802,240000010812,2,120,,,,
240000011302,240000011302,2,120,,,,
240000011302,240000011301,2,120,,,,
240000011302,240000011312,2,120,,,,
240000011302,240000011311,2,120,,,,
240000030102,240000030102,2,120,,,,
240000030102,240000030101,2,120,,,,
240000030102,240000030111,2,120,,,,
240000030102,240000030112,2,120,,,,
240000030102,240000100001,2,120,,,,
240000030101,240000030102,2,120,,,,
240000030101,240000030101,2,120,,,,
240000030101,240000030111,2,120,,,,
240000030101,240000030112,2,120,,,,
240000030101,240000100001,2,120,,,,
240000030201,240000030201,2,120,,,,
240000030201,240000030202,2,120,,,,
240000030201,240000030212,2,120,,,,
240000030201,240000030211,2,120,,,,
240000030301,250000055701,2,180,,,,
240000030301,250000055702,2,180,,,,
240000030301,240000030301,2,120,,,,
240000030301,240000030302,2,120,,,,
240000030301,240000030312,2,120,,,,
240000030301,240000030311,2,120,,,,
240000030401,240000030401,2,120,,,,
240000030401,240000030402,2,120,,,,
240000030401,240000030412,2,120,,,,
240000030401,240000030411,2,120,,,,
240000030501,240000030501,2,120,,,,
240000030501,240000030502,2,120,,,,
240000030501,240000030511,2,120,,,,
240000033112,240000033101,2,120,,,,
240000033112,240000033102,2,120,,,,
240000033112,240000033112,2,120,,,,
240000033112,240000033111,2,120,,,,
240000033212,240000033201,2,120,,,,
240000033212,240000033202,2,120,,,,
240000033212,240000033212,2,120,,,,
240000033212,240000033211,2,120,,,,
240000033312,240000033301,2,120,,,,
240000033312,240000033302,2,120,,,,
240000033312,240000033312,2,120,,,,
240000033312,240000033311,2,120,,,,
240000034211,240000034211,2,120,,,,
240000034211,240000034212,2,120,,,,
240000034311,240000034311,2,120,,,,
240000034311,240000034312,2,120,,,,
240000034311,250000051601,2,180,,,,
240000034311,250000051602,2,180,,,,
240000034411,240000034411,2,120,,,,
240000034411,240000034412,2,120,,,,
240000070511,240000070511,2,120,,,,
240000070511,240000070512,2,120,,,,
240000070512,240000070511,2,120,,,,
240000070512,240000070512,2,120,,,,
240000034412,240000034411,2,120,,,,
240000034412,240000034412,2,120,,,,
240000033311,240000033301,2,120,,,,
240000033311,240000033302,2,120,,,,
240000033311,240000033312,2,120,,,,
240000033311,240000033311,2,120,,,,
240000033211,240000033201,2,120,,,,
240000033211,240000033202,2,120,,,,
240000033211,240000033212,2,120,,,,
240000033211,240000033211,2,120,,,,
240000033111,240000033101,2,120,,,,
240000033111,240000033102,2,120,,,,
240000033111,240000033112,2,120,,,,
240000033111,240000033111,2,120,,,,
240000032611,240000032601,2,120,,,,
240000032611,240000032602,2,120,,,,
240000032611,240000032611,2,120,,,,
240000032511,240000032501,2,120,,,,
240000032511,240000032502,2,120,,,,
240000032511,240000032511,2,120,,,,
240000032511,240000032512,2,120,,,,
240000032511,710009275325,2,180,,,,
240000032411,240000032401,2,120,,,,
240000032411,240000032402,2,120,,,,
240000032411,240000032411,2,120,,,,
240000032411,240000032412,2,120,,,,
240000032311,240000032301,2,120,,,,
240000032311,240000032302,2,120,,,,
240000032311,240000032311,2,120,,,,
240000032311,240000032312,2,120,,,,
240000032211,240000032201,2,120,,,,
240000032211,240000032202,2,120,,,,
240000032211,240000032211,2,120,,,,
240000032211,240000032212,2,120,,,,
240000032111,240000032101,2,120,,,,
240000032111,240000032102,2,120,,,,
240000032111,240000032111,2,120,,,,
240000032111,240000032112,2,120,,,,
240000030111,240000030102,2,120,,,,
240000030111,240000030101,2,120,,,,
240000030111,240000030111,2,120,,,,
240000030111,240000030112,2,120,,,,
240000030111,240000100001,2,120,,,,
240000010601,240000010601,2,120,,,,
240000010601,240000010602,2,120,,,,
240000010501,240000010501,2,120,,,,
240000010501,240000010502,2,120,,,,
240000010502,240000010501,2,120,,,,
240000010502,240000010502,2,120,,,,
240000010602,240000010601,2,120,,,,
240000010602,240000010602,2,120,,,,
240000011003,000008010060,2,240,,,,
240000011003,240000011001,2,240,,,,
240000011003,240000011003,2,240,,,,
240000011003,240000011012,2,240,,,,
240000011003,240000011011,2,240,,,,
240000011003,240000011002,2,240,,,,
240000011003,450009275110,2,240,,,,
240000011003,710009275110,2,180,,,,
240000011003,250000050204,2,240,,,,
240000011003,250000050205,2,240,,,,
240000011301,240000011302,2,120,,,,
240000011301,240000011301,2,120,,,,
240000011301,240000011312,2,120,,,,
240000011301,240000011311,2,120,,,,
240000030502,240000030501,2,120,,,,
240000030502,240000030502,2,120,,,,
240000030502,240000030511,2,120,,,,
240000030402,240000030401,2,120,,,,
240000030402,240000030402,2,120,,,,
240000030402,240000030412,2,120,,,,
240000030402,240000030411,2,120,,,,
240000030302,250000055701,2,180,,,,
240000030302,250000055702,2,180,,,,
240000030302,240000030301,2,120,,,,
240000030302,240000030302,2,120,,,,
240000030302,240000030312,2,120,,,,
240000030302,240000030311,2,120,,,,
240000030202,240000030201,2,120,,,,
240000030202,240000030202,2,120,,,,
240000030202,240000030212,2,120,,,,
240000030202,240000030211,2,120,,,,
240000010801,240000010802,2,120,,,,
240000010801,240000010801,2,120,,,,
240000010801,240000010811,2,120,,,,
240000010801,240000010812,2,120,,,,
240000010901,240000010902,2,120,,,,
240000010901,240000010901,2,120,,,,
240000010901,240000010911,2,120,,,,
240000010901,240000010912,2,120,,,,
240000011402,240000011401,2,120,,,,
240000011402,240000011402,2,120,,,,
240000011402,240000011412,2,120,,,,
240000011402,240000011411,2,120,,,,
240000011402,250000053202,2,180,,,,
240000011102,240000011101,2,120,,,,
240000011102,240000011102,2,120,,,,
240000034212,240000034211,2,120,,,,
240000034212,240000034212,2,120,,,,
240000071112,240000071112,2,120,,,,
240000071112,240000071111,2,120,,,,
240000071112,250000060301,2,180,,,,
240000071112,250000060302,2,180,,,,
240000032112,240000032101,2,120,,,,
240000032112,240000032102,2,120,,,,
240000032112,240000032111,2,120,,,,
240000032112,240000032112,2,120,,,,
240000032212,240000032201,2,120,,,,
240000032212,240000032202,2,120,,,,
240000032212,240000032211,2,120,,,,
240000032212,240000032212,2,120,,,,
240000032312,240000032301,2,120,,,,
240000032312,240000032302,2,120,,,,
240000032312,240000032311,2,120,,,,
240000032312,240000032312,2,120,,,,
240000032412,240000032401,2,120,,,,
240000032412,240000032402,2,120,,,,
240000032412,240000032411,2,120,,,,
240000032412,240000032412,2,120,,,,
240000032512,240000032501,2,120,,,,
240000032512,240000032502,2,120,,,,
240000032512,240000032511,2,120,,,,
240000032512,240000032512,2,120,,,,
240000032512,710009275325,2,180,,,,
240000013011,240000013011,2,120,,,,
240000013011,240000013012,2,120,,,,
240000010411,240000010411,2,120,,,,
240000010411,240000010412,2,120,,,,
240000010211,240000010211,2,120,,,,
240000010211,240000010212,2,120,,,,
240000010211,250000055101,2,180,,,,
240000010211,250000055102,2,180,,,,
240000014111,240000014111,2,120,,,,
240000014111,240000014112,2,120,,,,
240000014211,240000014211,2,120,,,,
240000014211,240000014212,2,120,,,,
240000024311,240000024311,2,120,,,,
240000024311,240000024312,2,120,,,,
240000024411,240000024411,2,120,,,,
240000024411,240000024412,2,120,,,,
240000024411,250000053601,2,180,,,,
240000024511,240000024511,2,120,,,,
240000024511,240000024512,2,120,,,,
240000024611,240000024611,2,120,,,,
240000024611,240000024612,2,120,,,,
240000024711,240000024711,2,120,,,,
240000024612,240000024611,2,120,,,,
240000024612,240000024612,2,120,,,,
240000024512,240000024511,2,120,,,,
240000024512,240000024512,2,120,,,,
240000024412,240000024411,2,120,,,,
240000024412,240000024412,2,120,,,,
240000024412,250000053601,2,180,,,,
240000024312,240000024311,2,120,,,,
240000024312,240000024312,2,120,,,,
240000014212,240000014211,2,120,,,,
240000014212,240000014212,2,120,,,,
240000014112,240000014111,2,120,,,,
240000014112,240000014112,2,120,,,,
240000010212,240000010211,2,120,,,,
240000010212,240000010212,2,120,,,,
240000010212,250000055101,2,180,,,,
240000010212,250000055102,2,180,,,,
240000010412,240000010411,2,120,,,,
240000010412,240000010412,2,120,,,,
240000013012,240000013011,2,120,,,,
240000013012,240000013012,2,120,,,,
240000014313,240000014313,2,120,,,,
240000014313,240000014314,2,120,,,,
240000014313,240000014311,2,120,,,,
240000014313,240000014312,2,120,,,,
240000014313,250000057202,2,180,,,,
240000014313,250000057201,2,180,,,,
240000014313,250000057203,2,180,,,,
240000010112,240000010101,2,120,,,,
240000010112,240000010102,2,120,,,,
240000010112,240000010112,2,120,,,,
240000010112,240000010111,2,120,,,,
240000010112,250000054001,2,180,,,,
240000010112,250000054002,2,180,,,,
240000010111,240000010101,2,120,,,,
240000010111,240000010102,2,120,,,,
240000010111,240000010112,2,120,,,,
240000010111,240000010111,2,120,,,,
240000010111,250000054001,2,180,,,,
240000010111,250000054002,2,180,,,,
240000012111,240000012101,2,120,,,,
240000012111,240000012102,2,120,,,,
240000012111,240000012111,2,120,,,,
240000012111,240000012112,2,120,,,,
240000012211,240000012201,2,120,,,,
240000012211,240000012202,2,120,,,,
240000012211,240000012211,2,120,,,,
240000012211,240000012212,2,120,,,,
240000012311,240000012311,2,120,,,,
240000012311,240000012312,2,120,,,,
240000012311,240000012313,2,120,,,,
240000012311,710009275123,2,180,,,,
240000012311,250000050804,2,180,,,,
240000022411,240000022411,2,120,,,,
240000022411,240000022412,2,120,,,,
240000022411,250000052001,2,180,,,,
240000022411,250000052002,2,180,,,,
240000022511,250000056602,2,180,,,,
240000022511,250000056601,2,180,,,,
240000022511,240000022511,2,120,,,,
240000022511,240000022512,2,120,,,,
240000022711,240000022711,2,120,,,,
240000022711,240000022712,2,120,,,,
240000022711,250000055601,2,180,,,,
240000030412,240000030401,2,120,,,,
240000030412,240000030402,2,120,,,,
240000030412,240000030412,2,120,,,,
240000030412,240000030411,2,120,,,,
240000030312,250000055701,2,180,,,,
240000030312,250000055702,2,180,,,,
240000030312,240000030301,2,120,,,,
240000030312,240000030302,2,120,,,,
240000030312,240000030312,2,120,,,,
240000030312,240000030311,2,120,,,,
240000030212,240000030201,2,120,,,,
240000030212,240000030202,2,120,,,,
240000030212,240000030212,2,120,,,,
240000030212,240000030211,2,120,,,,
240000022712,240000022711,2,120,,,,
240000022712,240000022712,2,120,,,,
240000022712,250000055601,2,180,,,,
240000022512,250000056602,2,180,,,,
240000022512,250000056601,2,180,,,,
240000022512,240000022511,2,120,,,,
240000022512,240000022512,2,120,,,,
240000022412,240000022411,2,120,,,,
240000022412,240000022412,2,120,,,,
240000022412,250000052001,2,180,,,,
240000022412,250000052002,2,180,,,,
240000012312,240000012311,2,120,,,,
240000012312,240000012312,2,120,,,,
240000012312,240000012313,2,120,,,,
240000012312,710009275123,2,180,,,,
240000012312,250000050804,2,180,,,,
240000012212,240000012201,2,120,,,,
240000012212,240000012202,2,120,,,,
240000012212,240000012211,2,120,,,,
240000012212,240000012212,2,120,,,,
240000012112,240000012101,2,120,,,,
240000012112,240000012102,2,120,,,,
240000012112,240000012111,2,120,,,,
240000012112,240000012112,2,120,,,,
240000051011,250000051201,2,180,,,,
240000051011,250000051202,2,180,,,,
240000051011,240000051011,2,120,,,,
240000051011,240000051012,2,120,,,,
240000071212,240000071212,2,120,,,,
240000071212,240000071211,2,120,,,,
240000051012,250000051201,2,180,,,,
240000051012,250000051202,2,180,,,,
240000051012,240000051011,2,120,,,,
240000051012,240000051012,2,120,,,,
240000061311,240000061311,2,120,,,,
240000061311,240000061312,2,120,,,,
240000061311,240000061313,2,120,,,,
240000061312,240000061311,2,120,,,,
240000061312,240000061312,2,120,,,,
240000061312,240000061313,2,120,,,,
240000061212,240000061212,2,120,,,,
240000061212,240000061211,2,120,,,,
240000061112,240000061112,2,120,,,,
240000061112,240000061111,2,120,,,,
240000012313,240000012311,2,120,,,,
240000012313,240000012312,2,120,,,,
240000012313,240000012313,2,120,,,,
240000012313,710009275123,2,180,,,,
240000012313,250000050804,2,180,,,,
240000030211,240000030201,2,120,,,,
240000030211,240000030202,2,120,,,,
240000030211,240000030212,2,120,,,,
240000030211,240000030211,2,120,,,,
240000030311,250000055701,2,180,,,,
240000030311,250000055702,2,180,,,,
240000030311,240000030301,2,120,,,,
240000030311,240000030302,2,120,,,,
240000030311,240000030312,2,120,,,,
240000030311,240000030311,2,120,,,,
240000030411,240000030401,2,120,,,,
240000030411,240000030402,2,120,,,,
240000030411,240000030412,2,120,,,,
240000030411,240000030411,2,120,,,,
240000030511,240000030501,2,120,,,,
240000030511,240000030502,2,120,,,,
240000030511,240000030511,2,120,,,,
240000014314,240000014313,2,120,,,,
240000014314,240000014314,2,120,,,,
240000014314,240000014311,2,120,,,,
240000014314,240000014312,2,120,,,,
240000014314,250000057202,2,180,,,,
240000014314,250000057201,2,180,,,,
240000014314,250000057203,2,180,,,,
240000040313,250000056902,2,180,,,,
240000040313,250000056901,2,180,,,,
240000040313,240000040313,2,120,,,,
240000040313,240000040311,2,120,,,,
240000040313,240000040312,2,120,,,,
240000042411,240000042411,2,120,,,,
240000042411,240000042412,2,120,,,,
240000042411,250000050902,2,180,,,,
240000042411,250000050901,2,180,,,,
240000043611,240000043611,2,120,,,,
240000043611,240000043612,2,120,,,,
240000043612,240000043611,2,120,,,,
240000043612,240000043612,2,120,,,,
240000042412,240000042411,2,120,,,,
240000042412,240000042412,2,120,,,,
240000042412,250000050902,2,180,,,,
240000042412,250000050901,2,180,,,,
240000042711,240000042711,2,120,,,,
240000042711,240000042712,2,120,,,,
240000042712,240000042711,2,120,,,,
240000042712,240000042712,2,120,,,,
240000062611,250000052802,2,180,,,,
240000062611,250000052801,2,180,,,,
240000062611,240000062611,2,120,,,,
240000062611,240000062612,2,120,,,,
240000062611,240000062613,2,120,,,,
240000062511,240000062511,2,120,,,,
240000062511,240000062512,2,120,,,,
240000062511,250000052102,2,180,,,,
240000062511,250000052101,2,180,,,,
240000062411,240000062411,2,120,,,,
240000062411,240000062412,2,120,,,,
240000062411,250000053302,2,180,,,,
240000062411,250000053301,2,180,,,,
240000062311,240000062311,2,120,,,,
240000062311,240000062312,2,120,,,,
240000062311,250000052902,2,180,,,,
240000062311,250000052901,2,180,,,,
240000050811,240000050811,2,120,,,,
240000050811,240000050812,2,120,,,,
240000050811,240000050813,2,120,,,,
240000051911,250000051101,2,180,,,,
240000051911,250000051102,2,180,,,,
240000051911,240000051911,2,120,,,,
240000051911,240000051912,2,120,,,,
