from_stop_id,to_stop_id,transfer_type,min_transfer_time
8399858,3893336,2,96
8399858,4036661,2,90
8399858,4036748,2,90
8399858,4036749,2,33
8399858,4459239,2,33
8399858,5018191,2,90
8399858,5018192,2,33
8399858,7176250,2,90
8399858,7899121,2,82
8399858,7900216,2,98
8399858,7900217,2,98
8399858,7913217,2,94
8399858,7991701,2,33
8399858,8079716,2,90
8399859,1166840,2,247
8399859,1166841,2,247
8399859,1724,2,247
8399859,2469,2,247
8399859,3893335,2,96
8399859,3893336,2,96
8399859,4036661,2,90
8399859,4036748,2,90
8399859,4036749,2,33
8399859,4459239,2,33
8399859,5018191,2,90
8399859,5018192,2,33
8399859,7176250,2,90
8399859,7899121,2,82
8399859,7900216,2,98
8399859,7900217,2,98
8399859,7913217,2,94
8399859,7991701,2,33
8399859,8079716,2,90
8399860,1166840,2,252
8399860,1166841,2,252
8399860,1724,2,252
8399860,2469,2,252
8399860,3749691,2,100
8399860,3893335,2,90
8399860,3893336,2,90
8399860,4036661,2,80
8399860,4036748,2,80
8399860,4473192,2,100
8399860,5018191,2,80
8399860,7176250,2,80
8399860,7900216,2,96
8399860,7900217,2,96
8399860,8079716,2,80
8399860,8357865,2,27
8399861,1715,2,237
8399861,2460,2,237
8399861,3749693,2,18
8399861,4045021,2,18
8399861,4473188,2,15
8399861,8357913,2,18
8399861,8379518,2,59
8399862,3749692,2,53
8399862,4473189,2,53
8399862,7933295,2,51
8399862,8357866,2,53
8399862,8379449,2,53
8399863,7933294,2,53
8399863,7933295,2,65
8399863,7933362,2,106
8399864,3749695,2,106
8399864,4473186,2,33
8399864,8357868,2,106
8399865,3749694,2,33
8399865,3749695,2,78
8399865,4045020,2,93
8399865,4473187,2,33
8399865,7933293,2,93
8399865,8357867,2,33
8399865,8357868,2,78
8399865,8379517,2,93
8399866,3749697,2,81
8399866,4473184,2,81
8399866,8357870,2,81
8399866,8379454,2,36
8399867,3749696,2,81
8399867,4473185,2,81
8399867,8357869,2,81
8399867,8379453,2,81
8399867,8379454,2,106
8399868,3749699,2,26
8399868,4473182,2,26
8399868,8357872,2,26
8399868,8379456,2,47
8399869,3749698,2,26
8399869,4473183,2,26
8399869,8357871,2,26
8399869,8379455,2,26
8399869,8379456,2,43
8399870,3749700,2,86
8399870,3749701,2,102
8399870,4473180,2,102
8399870,4473181,2,86
8399870,8357873,2,86
8399870,8357874,2,102
8399870,8379458,2,102
8399871,5018180,2,102
8399871,8379457,2,102
8399872,2028,2,205
8399872,2029,2,205
8399872,2084,2,242
8399872,2147,2,205
8399872,2148,2,205
8399872,2545,2,242
8399872,4035036,2,60
8399872,4035037,2,44
8399872,4037215,2,98
8399872,5018182,2,83
8399872,5018183,2,47
8399872,7691431,2,44
8399872,7691432,2,44
8399872,7911751,2,47
8399872,7911784,2,50
8399872,8379460,2,18
8399873,2028,2,194
8399873,2029,2,194
8399873,2084,2,226
8399873,2147,2,194
8399873,2148,2,194
8399873,2545,2,226
8399873,4035036,2,42
8399873,4035037,2,26
8399873,4037215,2,81
8399873,4037216,2,106
8399873,5018182,2,84
8399873,5018183,2,64
8399873,7691431,2,46
8399873,7691432,2,46
8399873,7911751,2,64
8399873,7911784,2,69
8399873,8379459,2,18
8399874,7911750,2,42
8399874,8379461,2,64
8399874,8379462,2,52
8399875,7911786,2,42
8399875,8379461,2,77
8399875,8379462,2,47
8399876,7911749,2,25
8399877,7911787,2,25
8399878,7911748,2,58
8399879,7911788,2,58
8399880,1637,2,194
8399880,2517,2,194
8399880,7911747,2,25
8399880,7911789,2,10
8399881,1637,2,216
8399881,2517,2,216
8399881,7911789,2,23
8399888,1917,2,271
8399888,2242,2,271
8399888,8379476,2,21
8399889,1917,2,199
8399889,2242,2,199
8399889,8379476,2,93
8399892,8379479,2,50
8399894,8379512,2,52
8399895,8379511,2,14
8399896,8379511,2,62
8399899,5121349,2,72
8399899,6591513,2,72
8399899,7913270,2,72
8399899,7913271,2,72
8399900,7913270,2,92
8399901,1747,2,201
8399901,2425,2,201
8399902,1747,2,284
8399902,2425,2,284
8399903,1747,2,225
8399903,2425,2,225
8399903,4015756,2,17
8399903,4015757,2,17
8399903,5121378,2,17
8399903,5121561,2,45
8399903,5121562,2,52
8399903,6591502,2,17
8399903,7913273,2,36
8399904,1747,2,225
8399904,2425,2,225
8399904,4015756,2,17
8399904,4015757,2,17
8399904,5121378,2,17
8399904,5121561,2,45
8399904,5121562,2,52
8399904,6591502,2,17
8399904,7913273,2,36
8399905,5121351,2,107
8399905,6591498,2,107
8399905,7913268,2,107
8399905,7913269,2,86
8399906,5121353,2,20
8399906,6591496,2,20
8399907,5121355,2,22
8399907,6591494,2,22
8399908,5121356,2,70
8399908,5121357,2,62
8399908,6591492,2,62
8399908,6591493,2,70
8399909,8379481,2,21
8399910,1899,2,234
8399910,2295,2,234
8399911,1762,2,213
8399911,2440,2,213
8418736,3926308,2,77
8418736,3926337,2,98
8418736,7991695,2,23
8418737,3757176,2,134
8418737,3757204,2,134
8418738,3757176,2,134
8418738,3757204,2,134
8428771,8092791,2,69
8428772,8092789,2,19
8433,3681831,2,216
8433,3681832,2,210
8433,3681839,2,210
8433,4024523,2,198
8433,4024524,2,198
8433,7714344,2,256
8433,7714345,2,260
8433,8007397,2,207
8433,8007398,2,207
8433,8007399,2,224
8433,8379485,2,196
8433,8379486,2,223
8433,8379487,2,228
8433,8379488,2,198
8437399,5020453,2,126
8437399,6456087,2,83
8437399,6456088,2,79
8437399,6456090,2,133
8437399,7512871,2,87
8437399,7512891,2,133
8437399,7512892,2,79
8437399,8092785,2,133
8437399,8092787,2,79
8437399,8092788,2,87
8451805,7913264,2,10
8451805,7913265,2,25
8451806,7913265,2,26
8451807,7913262,2,18
8451808,7913263,2,18
8451810,3813502,2,86
8451810,3813503,2,64
8451810,7913260,2,52
8451810,7913261,2,98
8451811,3813502,2,45
8451811,3813503,2,98
8451839,4458755,2,22
8451839,4458756,2,125
8451839,4458827,2,99
8451840,4458755,2,117
8451840,4458826,2,99
8451841,4458826,2,129
8451841,4458827,2,72
8451843,4458828,2,21
8451844,4458753,2,28
8451844,4458829,2,28
8451845,4458753,2,64
8451845,4458829,2,64
8451848,5121320,2,42
8451848,7827053,2,42
8451849,5121319,2,42
8451849,7827054,2,42
8451850,5121322,2,61
8451850,7827051,2,61
8451851,5121321,2,61
8451851,7827052,2,61
8451852,5121324,2,16
8451852,7827049,2,16
8451853,5121323,2,16
8451853,7827050,2,16
8451854,5121326,2,92
8451854,7827047,2,92
8451855,5121325,2,92
8451855,7827048,2,92
8451856,5121328,2,45
8451856,7827045,2,45
8451857,5121327,2,45
8451857,7827046,2,45
8451858,5121330,2,28
8451859,5121329,2,28
8451859,7827043,2,28
8451859,7827044,2,28
8451860,5121332,2,50
8451861,5121331,2,50
8451862,5121334,2,48
8451863,5121333,2,48
8451864,5121336,2,53
8451865,5121335,2,53
8451866,5121338,2,125
8451867,5121337,2,125
8451868,1804,2,240
8451868,2343,2,240
8451868,5121339,2,139
8451868,5121380,2,128
8451868,6591511,2,128
8451868,6591512,2,139
8451869,1804,2,254
8451869,2343,2,254
8451870,5121319,2,52
8451870,5121320,2,52
8451870,7827053,2,52
8451870,7827054,2,52
8451873,4458753,2,140
8451873,4458829,2,140
8451874,4458756,2,104
8451874,4458826,2,22
8451874,4458827,2,117
8451881,3813503,2,89
8451881,7913261,2,71
8451892,7931567,2,77
8451894,4284896,2,46
8451894,4284897,2,60
8451894,4377607,2,30
8451894,4377608,2,30
8451894,4394973,2,30
8451894,4394994,2,37
8451894,4395006,2,37
8451894,8379586,2,21
8451894,8379587,2,21
8451894,8379628,2,12
8451894,8379629,2,12
8451894,8379682,2,12
8451894,8379683,2,12
8451894,8452021,2,12
8451894,8452267,2,12
8451895,4284896,2,46
8451895,4284897,2,60
8451895,4377607,2,30
8451895,4377608,2,30
8451895,4394973,2,30
8451895,4394994,2,37
8451895,4395006,2,37
8451895,8379586,2,21
8451895,8379587,2,21
8451895,8379628,2,12
8451895,8379629,2,12
8451895,8379682,2,12
8451895,8379683,2,12
8451895,8452021,2,12
8451895,8452267,2,12
8451896,8379681,2,90
8451896,8379736,2,90
8451896,8452042,2,90
8451896,8452288,2,90
8451897,5816778,2,101
8451897,5816779,2,93
8451897,5816816,2,110
8451897,5816817,2,110
8451897,6251722,2,101
8451897,6251723,2,110
8451897,6251724,2,93
8451897,6251725,2,110
8451897,8379632,2,99
8451897,8379634,2,93
8451897,8379686,2,99
8451897,8379688,2,93
8451898,5816778,2,144
8451898,5816779,2,82
8451898,5816816,2,67
8451898,5816817,2,135
8451898,6251722,2,144
8451898,6251723,2,135
8451898,6251724,2,82
8451898,6251725,2,67
8451898,8379632,2,54
8451898,8379634,2,82
8451898,8379686,2,54
8451898,8379688,2,82
8451899,8452026,2,30
8451899,8452272,2,30
8451900,8452025,2,30
8451900,8452271,2,30
8451901,8452028,2,33
8451901,8452274,2,33
8451902,8452027,2,33
8451902,8452273,2,33
8451903,5816793,2,79
8451903,5816802,2,103
8451903,8379551,2,103
8451903,8379552,2,47
8451903,8379570,2,47
8451903,8452041,2,102
8451903,8452287,2,102
8451904,8379562,2,42
8451904,8379569,2,42
8451904,8452031,2,42
8451904,8452277,2,42
8451905,8452030,2,42
8451905,8452276,2,42
8451906,8379613,2,19
8451906,8452033,2,19
8451906,8452279,2,19
8451907,8379612,2,19
8451907,8452032,2,19
8451907,8452278,2,19
8451908,8379615,2,47
8451908,8452035,2,47
8451908,8452281,2,47
8451909,8379614,2,47
8451909,8452034,2,47
8451909,8452280,2,47
8451910,6251741,2,138
8451910,8379556,2,99
8451910,8379565,2,99
8451910,8379617,2,99
8451910,8379672,2,138
8451910,8379729,2,138
8451910,8379773,2,138
8451910,8452037,2,99
8451910,8452283,2,99
8451911,6251741,2,101
8451911,6251742,2,121
8451911,8379555,2,99
8451911,8379616,2,99
8451911,8379672,2,101
8451911,8379729,2,101
8451911,8379773,2,101
8451911,8452036,2,99
8451911,8452282,2,99
8451912,8379557,2,17
8451912,8379558,2,17
8451912,8379564,2,17
8451912,8379618,2,37
8451912,8379619,2,37
8451912,8379673,2,9
8451912,8379674,2,9
8451912,8379730,2,9
8451912,8379731,2,9
8451912,8379774,2,11
8451912,8379775,2,11
8451912,8452038,2,51
8451912,8452039,2,51
8451912,8452284,2,51
8451912,8452285,2,51
8451913,8379557,2,65
8451913,8379558,2,65
8451913,8379564,2,65
8451913,8379618,2,90
8451913,8379619,2,90
8451913,8379673,2,40
8451913,8379674,2,40
8451913,8379730,2,40
8451913,8379731,2,40
8451913,8379774,2,63
8451913,8379775,2,63
8451915,5816793,2,50
8451915,5816802,2,27
8451915,8379551,2,27
8451915,8379552,2,78
8451915,8379570,2,78
8451915,8452029,2,102
8451915,8452275,2,102
8451916,8379631,2,90
8451916,8379685,2,90
8451916,8452022,2,90
8451916,8452268,2,90
8451917,8379557,2,65
8451917,8379558,2,65
8451917,8379564,2,65
8451917,8379618,2,90
8451917,8379619,2,90
8451917,8379673,2,40
8451917,8379674,2,40
8451917,8379730,2,40
8451917,8379731,2,40
8451917,8379774,2,63
8451917,8379775,2,63
8451918,6251741,2,101
8451918,6251742,2,121
8451918,8379555,2,99
8451918,8379616,2,99
8451918,8379672,2,101
8451918,8379729,2,101
8451918,8379773,2,101
8451918,8452036,2,99
8451918,8452282,2,99
8451920,8379614,2,47
8451920,8452034,2,47
8451920,8452280,2,47
8451921,8379612,2,19
8451921,8452032,2,19
8451921,8452278,2,19
8451922,8452030,2,42
8451922,8452276,2,42
8451923,5816793,2,50
8451923,5816802,2,27
8451923,8379551,2,27
8451923,8379552,2,78
8451923,8379570,2,78
8451923,8452029,2,102
8451923,8452275,2,102
8451924,8452027,2,33
8451924,8452273,2,33
8451925,8452025,2,30
8451925,8452271,2,30
8451926,5816778,2,144
8451926,5816779,2,82
8451926,5816816,2,67
8451926,5816817,2,135
8451926,6251722,2,144
8451926,6251723,2,135
8451926,6251724,2,82
8451926,6251725,2,67
8451926,8379632,2,54
8451926,8379634,2,82
8451926,8379686,2,54
8451926,8379688,2,82
8451927,8379631,2,90
8451927,8379685,2,90
8451927,8452022,2,90
8451927,8452268,2,90
8451928,4284896,2,30
8451928,4284897,2,34
8451928,4377607,2,17
8451928,4377608,2,17
8451928,4394973,2,17
8451928,8379586,2,18
8451928,8379587,2,18
8451928,8379628,2,29
8451928,8379629,2,29
8451928,8379682,2,29
8451928,8379683,2,29
8451928,8452020,2,37
8451928,8452021,2,29
8451928,8452266,2,37
8451928,8452267,2,29
8451933,1166834,2,252
8451933,1166835,2,252
8451933,1892,2,228
8451933,1893,2,228
8451933,1965,2,252
8451933,1966,2,312
8451933,2036,2,252
8451933,2155,2,252
8451933,2220,2,252
8451933,2221,2,312
8451933,2288,2,228
8451933,2289,2,228
8451933,4036985,2,105
8451933,4037196,2,32
8451933,4459253,2,32
8451933,6591456,2,105
8451933,7275452,2,14
8451933,7899578,2,99
8451933,7899616,2,45
8451933,7921118,2,99
8451933,7932206,2,45
8451933,7945916,2,45
8451933,7945917,2,105
8451933,7986273,2,99
8451933,7986309,2,81
8451934,1166834,2,194
8451934,1166835,2,194
8451934,1965,2,194
8451934,1966,2,194
8451934,2036,2,194
8451934,2155,2,194
8451934,2220,2,194
8451934,2221,2,194
8451934,4036769,2,45
8451934,4036985,2,54
8451934,4036986,2,24
8451934,4037197,2,18
8451934,4459252,2,73
8451934,6591456,2,54
8451934,6591457,2,61
8451934,7161643,2,42
8451934,7275150,2,18
8451934,7275151,2,24
8451934,7275450,2,63
8451934,7275451,2,18
8451934,7275453,2,18
8451934,7899577,2,63
8451934,7899983,2,61
8451934,7899984,2,61
8451934,7900042,2,63
8451934,7921116,2,25
8451934,7921117,2,25
8451934,7921181,2,73
8451934,7921219,2,99
8451934,7922510,2,102
8451934,7922511,2,102
8451934,7945885,2,42
8451934,7945917,2,54
8451934,7986272,2,73
8451934,7986310,2,99
8451937,7932209,2,56
8451938,4036774,2,17
8451938,7931776,2,105
8451938,7931854,2,105
8451939,4036773,2,17
8451939,7931776,2,104
8451939,7931854,2,104
8451940,3887762,2,34
8451940,3887763,2,50
8451940,4036776,2,68
8451940,7932151,2,50
8451941,3887762,2,56
8451941,3887763,2,30
8451941,4036775,2,68
8451941,7932151,2,30
8451942,1649,2,219
8451942,2529,2,219
8451942,4036778,2,65
8451943,1649,2,213
8451943,2529,2,213
8451943,4036777,2,65
8451944,2020,2,191
8451944,2139,2,191
8451944,4036780,2,42
8451945,2020,2,228
8451945,2139,2,228
8451945,4036779,2,42
8451946,3893364,2,49
8451946,3893365,2,34
8451946,4036782,2,19
8451947,3893364,2,68
8451947,3893365,2,54
8451947,4036781,2,19
8451948,1854,2,198
8451948,2321,2,198
8451948,3893392,2,87
8451948,4036818,2,87
8451948,4045001,2,67
8451948,7931535,2,67
8451948,7931555,2,69
8451948,7931894,2,47
8451948,7931895,2,76
8451948,7946359,2,76
8451948,7946402,2,47
8451949,1854,2,275
8451949,2321,2,275
8451949,3893368,2,20
8451949,4036785,2,20
8451949,7931897,2,20
8451949,7946357,2,20
8451950,1854,2,279
8451950,2321,2,279
8451950,3893367,2,20
8451950,4036784,2,20
8451950,7931896,2,20
8451950,7946358,2,20
8451951,1648,2,242
8451951,1794,2,242
8451951,2404,2,242
8451951,2528,2,242
8451951,3926308,2,98
8451951,7920963,2,107
8451951,7920964,2,107
8451951,7921198,2,98
8451951,7931899,2,23
8451951,7946355,2,23
8451951,7991696,2,23
8451951,8418736,2,23
8451952,1648,2,234
8451952,1794,2,234
8451952,2404,2,234
8451952,2528,2,234
8451952,3893369,2,23
8451952,3926308,2,77
8451952,3926337,2,98
8451952,7920963,2,102
8451952,7920964,2,102
8451952,7921198,2,77
8451952,7921199,2,98
8451952,7931898,2,23
8451952,7946356,2,23
8451952,7991695,2,23
8451953,1648,2,222
8451953,1794,2,222
8451953,2404,2,222
8451953,2528,2,222
8451953,3926309,2,76
8451953,4036787,2,40
8451953,7921212,2,76
8451953,7932094,2,56
8451953,7932095,2,36
8451953,7932097,2,92
8451954,1648,2,263
8451954,1794,2,263
8451954,2404,2,263
8451954,2528,2,263
8451954,3926309,2,106
8451954,4036786,2,40
8451954,7921212,2,106
8451954,7932094,2,43
8451954,7932095,2,31
8451955,4036789,2,54
8451956,4036788,2,54
8451957,1685,2,207
8451957,2495,2,207
8451957,4036791,2,61
8451957,7013389,2,55
8451957,7013390,2,44
8451958,1685,2,182
8451958,2495,2,182
8451958,4036790,2,61
8451958,7013390,2,55
8451959,1876,2,212
8451959,2272,2,212
8451959,4036793,2,20
8451960,1876,2,225
8451960,2272,2,225
8451960,4036792,2,20
8451961,1808,2,189
8451961,2347,2,189
8451961,3813528,2,74
8451961,3813529,2,63
8451961,4036795,2,19
8451961,4036796,2,98
8451961,4036797,2,96
8451961,4124835,2,98
8451961,7946403,2,97
8451961,7946404,2,97
8451961,7946425,2,97
8451961,7946426,2,97
8451961,7946484,2,97
8451961,7946485,2,97
8451962,1808,2,207
8451962,2347,2,207
8451962,3813528,2,63
8451962,3813529,2,51
8451962,4036794,2,19
8451962,4036796,2,102
8451962,4036797,2,95
8451962,4124835,2,102
8451962,7946403,2,83
8451962,7946404,2,83
8451962,7946425,2,83
8451962,7946426,2,83
8451962,7946484,2,83
8451962,7946485,2,83
8451963,1808,2,215
8451963,2347,2,215
8451963,3786050,2,54
8451963,3786051,2,54
8451963,3813528,2,72
8451963,3813529,2,72
8451963,4036794,2,98
8451963,4036795,2,102
8451963,4036797,2,20
8451963,6446061,2,27
8451963,6446076,2,27
8451963,6446077,2,27
8451963,7946403,2,81
8451963,7946404,2,81
8451963,7946425,2,81
8451963,7946426,2,81
8451963,7946484,2,81
8451963,7946485,2,81
8451964,1808,2,195
8451964,2347,2,195
8451964,3786050,2,54
8451964,3786051,2,54
8451964,3813528,2,54
8451964,3813529,2,57
8451964,4036794,2,96
8451964,4036795,2,95
8451964,4036796,2,20
8451964,4124835,2,20
8451964,6446061,2,20
8451964,6446076,2,20
8451964,6446077,2,20
8451964,7946403,2,61
8451964,7946404,2,61
8451964,7946425,2,61
8451964,7946426,2,61
8451964,7946484,2,61
8451964,7946485,2,61
8451965,3754338,2,117
8451965,3781639,2,25
8451965,3781640,2,54
8451965,3786052,2,25
8451965,3786054,2,43
8451965,4036799,2,25
8451965,7946406,2,25
8451965,7946428,2,25
8451965,7946487,2,25
8451966,3754338,2,137
8451966,3781640,2,30
8451966,3786054,2,66
8451966,4036798,2,25
8451966,7946405,2,25
8451966,7946427,2,25
8451966,7946486,2,25
8451967,3781638,2,91
8451967,3786053,2,91
8451967,4036801,2,91
8451967,4036802,2,125
8451967,4036803,2,134
8451967,7946408,2,41
8451967,7946410,2,134
8451967,7946430,2,41
8451967,7946432,2,134
8451967,7946489,2,41
8451967,7946491,2,134
8451968,4036800,2,91
8451968,7946407,2,91
8451968,7946408,2,55
8451968,7946429,2,91
8451968,7946430,2,55
8451968,7946488,2,91
8451968,7946489,2,55
8451969,1925,2,261
8451969,2250,2,261
8451969,4036800,2,125
8451969,4036803,2,27
8451969,7946407,2,125
8451969,7946409,2,128
8451969,7946410,2,27
8451969,7946429,2,125
8451969,7946431,2,128
8451969,7946432,2,27
8451969,7946488,2,125
8451969,7946490,2,128
8451969,7946491,2,27
8451970,1925,2,248
8451970,2250,2,248
8451970,4036800,2,134
8451970,4036802,2,27
8451970,7946407,2,134
8451970,7946409,2,135
8451970,7946429,2,134
8451970,7946431,2,135
8451970,7946488,2,134
8451970,7946490,2,135
8451971,1639,2,195
8451971,2519,2,195
8451971,4036805,2,37
8451971,4378059,2,117
8451971,4378060,2,94
8451972,1639,2,189
8451972,2519,2,189
8451972,4036804,2,37
8451972,4378060,2,99
8451973,4036807,2,78
8451974,4036806,2,78
8451975,4036809,2,111
8451976,4036808,2,111
8451977,4378066,2,75
8451977,4458789,2,85
8451977,4458795,2,75
8451978,4036812,2,62
8451978,4378050,2,62
8451978,4378067,2,5
8451979,4036811,2,62
8451979,4378067,2,56
8451982,1695,2,202
8451982,2505,2,202
8451982,4036815,2,55
8451982,4036816,2,55
8451982,4284929,2,74
8451982,4284930,2,88
8451982,4378048,2,81
8451982,4378049,2,27
8451982,4378069,2,14
8451982,4439499,2,81
8451982,4458791,2,10
8451982,4458792,2,79
8451982,5161546,2,10
8451982,5161547,2,79
8451982,7986499,2,10
8451982,7986500,2,66
8451982,7986501,2,139
8451983,1695,2,202
8451983,2505,2,202
8451983,4036815,2,37
8451983,4036816,2,37
8451983,4284929,2,7
8451983,4284930,2,14
8451983,4378049,2,94
8451983,4378069,2,94
8451983,4458791,2,71
8451983,4458792,2,36
8451983,5161546,2,71
8451983,5161547,2,36
8451983,7986499,2,71
8451983,7986500,2,35
8451984,4284927,2,37
8451984,4284928,2,18
8451985,4284927,2,9
8451985,4284928,2,22
8451986,4284925,2,38
8451986,4284926,2,8
8451987,4284923,2,44
8451987,4284924,2,1
8451987,4843526,2,41
8451987,4843527,2,29
8451987,4843835,2,41
8451988,4284922,2,28
8451988,4284931,2,9
8451988,4480118,2,73
8451988,4480119,2,73
8451989,3686371,2,48
8451989,3686430,2,48
8451989,4834615,2,48
8451989,4834672,2,48
8451990,3686371,2,105
8451990,3686430,2,105
8451990,4284921,2,142
8451990,4834615,2,105
8451990,4834672,2,105
8451991,3686370,2,72
8451991,3686429,2,72
8451991,3730063,2,25
8451991,4390975,2,81
8451991,4834614,2,72
8451991,4834671,2,72
8451992,3686370,2,72
8451992,3686429,2,72
8451992,3730063,2,25
8451992,4390975,2,81
8451992,4834614,2,72
8451992,4834671,2,72
8451993,3730061,2,83
8451993,4284918,2,42
8451993,4284919,2,51
8451994,3686366,2,99
8451994,3730061,2,19
8451994,3730062,2,99
8451994,4284918,2,89
8451994,4284919,2,69
8451994,4390975,2,107
8451994,4834603,2,99
8451994,4834667,2,99
8451995,3730059,2,67
8451995,3730060,2,51
8451995,4834611,2,72
8451995,4834612,2,72
8451995,4834669,2,72
8451995,4834670,2,72
8451995,5396937,2,119
8451995,5396938,2,119
8451995,5397305,2,119
8451995,7275567,2,51
8451995,7275568,2,67
8451996,3730059,2,28
8451996,4378080,2,51
8451996,4378081,2,51
8451996,4378126,2,51
8451996,4834611,2,62
8451996,4834612,2,62
8451996,4834669,2,62
8451996,4834670,2,62
8451996,5396937,2,79
8451996,5396938,2,79
8451996,5397305,2,79
8451996,7275568,2,28
8452007,4834605,2,16
8452008,4834605,2,16
8452009,4284916,2,50
8452009,4284917,2,21
8452011,4677731,2,72
8452011,4677732,2,71
8452012,4677732,2,13
8452013,4677731,2,13
8452014,4677738,2,26
8452015,4284900,2,136
8452015,4284901,2,92
8452015,4677735,2,71
8452016,4284900,2,68
8452016,4284901,2,42
8452016,4677734,2,71
8452017,22793,2,26
8452017,22794,2,26
8452017,4284898,2,129
8452017,4284899,2,125
8452017,4677736,2,13
8452017,4677737,2,13
8452018,22793,2,37
8452018,22794,2,37
8452018,4284898,2,127
8452018,4284899,2,118
8452019,22793,2,136
8452019,22794,2,136
8452019,4284898,2,47
8452019,4284899,2,19
8452019,4677736,2,101
8452019,4677737,2,101
8452020,4284896,2,46
8452020,4284897,2,60
8452020,4377607,2,30
8452020,4377608,2,30
8452020,4394973,2,30
8452020,4394994,2,37
8452020,4395006,2,37
8452020,8379586,2,21
8452020,8379587,2,21
8452020,8379628,2,12
8452020,8379629,2,12
8452020,8379682,2,12
8452020,8379683,2,12
8452021,4284896,2,47
8452021,4284897,2,58
8452021,4377607,2,28
8452021,4377608,2,28
8452021,4394973,2,28
8452021,4394994,2,29
8452021,4395006,2,29
8452021,8379586,2,10
8452021,8379587,2,10
8452022,8379681,2,90
8452022,8379736,2,90
8452023,5816778,2,101
8452023,5816779,2,93
8452023,5816816,2,110
8452023,5816817,2,110
8452023,6251722,2,101
8452023,6251723,2,110
8452023,6251724,2,93
8452023,6251725,2,110
8452023,8379632,2,99
8452023,8379634,2,93
8452023,8379686,2,99
8452023,8379688,2,93
8452024,5816778,2,144
8452024,5816779,2,82
8452024,5816816,2,67
8452024,5816817,2,135
8452024,6251722,2,144
8452024,6251723,2,135
8452024,6251724,2,82
8452024,6251725,2,67
8452024,8379632,2,54
8452024,8379634,2,82
8452024,8379686,2,54
8452024,8379688,2,82
8452029,5816793,2,79
8452029,5816802,2,103
8452029,8379551,2,103
8452029,8379552,2,47
8452029,8379570,2,47
8452030,8379562,2,42
8452030,8379569,2,42
8452032,8379613,2,19
8452033,8379612,2,19
8452034,8379615,2,47
8452035,8379614,2,47
8452036,6251741,2,138
8452036,8379556,2,99
8452036,8379565,2,99
8452036,8379617,2,99
8452036,8379672,2,138
8452036,8379729,2,138
8452036,8379773,2,138
8452037,6251741,2,101
8452037,6251742,2,121
8452037,8379555,2,99
8452037,8379616,2,99
8452037,8379672,2,101
8452037,8379729,2,101
8452037,8379773,2,101
8452038,8379557,2,65
8452038,8379558,2,65
8452038,8379564,2,65
8452038,8379618,2,90
8452038,8379619,2,90
8452038,8379673,2,40
8452038,8379674,2,40
8452038,8379730,2,40
8452038,8379731,2,40
8452038,8379774,2,63
8452038,8379775,2,63
8452039,8379557,2,65
8452039,8379558,2,65
8452039,8379564,2,65
8452039,8379618,2,90
8452039,8379619,2,90
8452039,8379673,2,40
8452039,8379674,2,40
8452039,8379730,2,40
8452039,8379731,2,40
8452039,8379774,2,63
8452039,8379775,2,63
8452041,5816793,2,50
8452041,5816802,2,27
8452041,8379551,2,27
8452041,8379552,2,78
8452041,8379570,2,78
8452042,8379631,2,90
8452042,8379685,2,90
8452043,4677733,2,26
8452044,4677730,2,35
8452044,4677739,2,59
8452046,4284916,2,107
8452046,4284917,2,89
8452047,3686366,2,0
8452047,3730061,2,84
8452047,3730062,2,0
8452047,4284918,2,43
8452047,4284919,2,52
8452047,4834603,2,0
8452047,4834667,2,0
8452048,3686365,2,72
8452048,3730063,2,98
8452048,3730064,2,72
8452048,4390975,2,43
8452048,4834602,2,72
8452048,4834666,2,72
8452049,3686363,2,48
8452049,4390974,2,48
8452049,4480120,2,105
8452049,4834600,2,48
8452049,4834601,2,105
8452049,4834664,2,48
8452049,4834665,2,105
8452050,4284922,2,118
8452050,4284931,2,118
8452050,4390973,2,127
8452050,4480117,2,127
8452050,4480118,2,97
8452050,4480119,2,97
8452050,4834598,2,127
8452050,4834599,2,107
8452050,4834662,2,127
8452050,4834663,2,107
8452051,4284923,2,1
8452051,4284924,2,44
8452051,4843526,2,54
8452051,4843527,2,35
8452051,4843835,2,54
8452052,4284925,2,110
8452052,4284926,2,95
8452053,4284925,2,92
8452053,4284926,2,114
8452054,1696,2,254
8452054,2506,2,254
8452055,1854,2,269
8452055,2321,2,269
8452055,3893366,2,87
8452055,4036783,2,87
8452055,4045001,2,44
8452055,7931535,2,44
8452055,7931555,2,70
8452055,7931894,2,81
8452055,7931895,2,90
8452055,7946359,2,90
8452055,7946402,2,81
8452056,4036820,2,76
8452056,7964951,2,76
8452057,4036819,2,76
8452058,4036987,2,19
8452058,6591458,2,19
8452058,7275152,2,19
8452058,7275449,2,19
8452058,7899576,2,19
8452058,7921100,2,19
8452058,7945918,2,19
8452185,1166832,2,189
8452185,1166833,2,189
8452185,1955,2,355
8452185,1956,2,220
8452185,2210,2,355
8452185,2211,2,220
8452185,3926339,2,88
8452185,4036206,2,18
8452185,7898839,2,36
8452185,7898840,2,36
8452185,7898843,2,62
8452185,7964942,2,18
8452185,7964980,2,62
8452185,7965039,2,62
8452185,7965055,2,18
8452185,8219801,2,17
8452185,8219805,2,62
8452186,1166832,2,189
8452186,1166833,2,189
8452186,1955,2,355
8452186,1956,2,220
8452186,2210,2,355
8452186,2211,2,220
8452186,3926339,2,88
